project name,compile,flaky tests,total tests,successful tests,failed tests,errored tests,skipped tests,time (minutes)
github.com/javaee-samples/javaee7-samples:batch-chunk-optional-processor,T,0,1,0,0,1,0,17
github.com/javaee-samples/javaee7-samples:batch-chunk-partition,T,0,1,0,0,1,0,18
github.com/javaee-samples/javaee7-samples:batch-chunk-simple,T,0,1,0,0,1,0,19
github.com/javaee-samples/javaee7-samples:batch-decision,T,0,1,0,0,1,0,20
github.com/javaee-samples/javaee7-samples:batch-flow,T,0,1,0,0,1,0,22
github.com/javaee-samples/javaee7-samples:batch-batch-listeners,T,0,1,0,0,1,0,23
github.com/javaee-samples/javaee7-samples:batch-multiple-steps,T,0,1,0,0,1,0,24
github.com/javaee-samples/javaee7-samples:batch-split,T,0,1,0,0,1,0,26
github.com/javaee-samples/javaee7-samples:batch-chunk-simple-nobeans,T,0,1,0,0,1,0,28
github.com/javaee-samples/javaee7-samples:batch-scheduling,T,0,2,0,0,2,0,29
github.com/javaee-samples/javaee7-samples:cdi,T,0,0,0,0,0,0,29
github.com/javaee-samples/javaee7-samples:cdi-vetoed,T,0,1,0,0,1,0,30
github.com/javaee-samples/javaee7-samples:cdi-pkg-level,T,0,0,0,0,0,0,31
github.com/javaee-samples/javaee7-samples:cdi-decorators,T,0,1,0,0,1,0,32
github.com/javaee-samples/javaee7-samples:cdi-decorators-priority,T,0,1,0,0,1,0,33
github.com/javaee-samples/javaee7-samples:cdi-decorators-builtin-beans,T,0,1,0,0,1,0,34
github.com/javaee-samples/javaee7-samples:dynamic-interceptor,T,0,1,0,0,1,0,36
github.com/javaee-samples/javaee7-samples:cdi-bean-discovery-all,T,0,1,0,0,1,0,37
github.com/javaee-samples/javaee7-samples:cdi-bean-discovery-annotated,T,0,1,0,0,1,0,38
github.com/javaee-samples/javaee7-samples:cdi-bean-discovery-none,T,0,1,0,0,1,0,39
github.com/javaee-samples/javaee7-samples:cdi-exclude-filter,T,0,0,0,0,0,0,40
github.com/javaee-samples/javaee7-samples:cdi-built-in,T,0,0,0,0,0,0,40
github.com/javaee-samples/javaee7-samples:cdi-interceptors,T,0,1,0,0,1,0,42
github.com/javaee-samples/javaee7-samples:cdi-interceptors-priority,T,0,1,0,0,1,0,43
github.com/javaee-samples/javaee7-samples:cdi-nobeans-xml,T,0,1,0,0,1,0,45
github.com/javaee-samples/javaee7-samples:cdi-beansxml-noversion,T,0,1,0,0,1,0,46
github.com/javaee-samples/javaee7-samples:cdi-beanmanager,T,0,1,0,0,1,0,47
github.com/javaee-samples/javaee7-samples:cdi-extension,T,0,0,0,0,0,0,48
github.com/javaee-samples/javaee7-samples:cdi-scopes,T,0,0,0,0,0,0,48
github.com/javaee-samples/javaee7-samples:cdi-alternatives,T,0,1,0,0,1,0,50
github.com/javaee-samples/javaee7-samples:cdi-alternatives-priority,T,0,3,0,0,3,0,52
github.com/javaee-samples/javaee7-samples:cdi-nobeans-el-injection,T,0,1,0,0,1,0,53
github.com/javaee-samples/javaee7-samples:cdi-nobeans-el-injection-flowscoped,T,0,1,0,0,1,0,55
github.com/javaee-samples/javaee7-samples:cdi-events,T,0,1,0,0,1,0,56
github.com/javaee-samples/javaee7-samples:cdi-events-conditional-reception,T,0,1,0,0,1,0,58
github.com/javaee-samples/javaee7-samples:cdi-instance,T,0,1,0,0,1,0,59
github.com/javaee-samples/javaee7-samples:cdi-instance-qualifiers,T,0,3,0,0,3,0,61
github.com/javaee-samples/javaee7-samples:concurrency,T,0,0,0,0,0,0,61
github.com/javaee-samples/javaee7-samples:concurrency-managedexecutor,T,0,2,0,0,2,0,63
github.com/javaee-samples/javaee7-samples:concurrency-managedscheduledexecutor,T,0,0,0,0,0,0,64
github.com/javaee-samples/javaee7-samples:concurrency-managedthreadfactory,T,0,0,0,0,0,0,65
github.com/javaee-samples/javaee7-samples:concurrency-dynamicproxy,T,0,0,0,0,0,0,66
github.com/javaee-samples/javaee7-samples:ejb,T,0,0,0,0,0,0,67
github.com/javaee-samples/javaee7-samples:ejb-embeddable,T,0,0,0,0,0,0,68
github.com/javaee-samples/javaee7-samples:ejb-lifecycle,T,0,0,0,0,0,0,69
github.com/javaee-samples/javaee7-samples:ejb-remote,T,0,0,0,0,0,0,69
github.com/javaee-samples/javaee7-samples:ejb-remote-vendor,T,0,0,0,0,0,0,70
github.com/javaee-samples/javaee7-samples:ejb-remote-roles-allowed,T,0,1,0,0,1,0,73
github.com/javaee-samples/javaee7-samples:ejb-singleton,T,0,0,0,0,0,0,74
github.com/javaee-samples/javaee7-samples:ejb-stateful,T,0,4,0,0,4,0,77
github.com/javaee-samples/javaee7-samples:ejb-stateless,T,0,3,0,0,3,0,79
github.com/javaee-samples/javaee7-samples:ejb-timer,T,0,4,0,0,4,0,81
github.com/javaee-samples/javaee7-samples:ejb-async-ejb,T,0,2,0,0,2,0,83
github.com/javaee-samples/javaee7-samples:el,T,0,0,0,0,0,0,85
github.com/javaee-samples/javaee7-samples:el-standalone,T,0,1,0,0,1,0,87
github.com/javaee-samples/javaee7-samples:interceptor,T,0,0,0,0,0,0,88
github.com/javaee-samples/javaee7-samples:interceptor-around-construct,T,0,1,0,0,1,0,90
github.com/javaee-samples/javaee7-samples:javamail,T,0,0,0,0,0,0,91
github.com/javaee-samples/javaee7-samples:javamail-definition,T,0,0,0,0,0,0,92
github.com/javaee-samples/javaee7-samples:jaspic-common,T,0,0,0,0,0,0,93
github.com/javaee-samples/javaee7-samples:jaspic,T,0,0,0,0,0,0,94
github.com/javaee-samples/javaee7-samples:jaspic-basic-authentication,T,0,3,0,0,3,0,96
github.com/javaee-samples/javaee7-samples:jaspic-custom-principal,T,0,3,0,0,3,0,99
github.com/javaee-samples/javaee7-samples:jaspic-programmatic-authentication,T,0,1,0,0,1,0,102
github.com/javaee-samples/javaee7-samples:jaspic-lifecycle,T,0,2,0,0,2,0,104
github.com/javaee-samples/javaee7-samples:jaspic-wrapping,T,0,1,0,0,1,0,106
github.com/javaee-samples/javaee7-samples:jaspic-register-session,T,0,2,0,0,2,0,109
github.com/javaee-samples/javaee7-samples:jaspic-async-authentication,T,0,1,0,0,1,0,111
github.com/javaee-samples/javaee7-samples:jaspic-status-codes,T,0,2,0,0,2,0,113
github.com/javaee-samples/javaee7-samples:jaspic-dispatching,T,0,2,0,0,2,0,115
github.com/javaee-samples/javaee7-samples:jaspic-dispatching-jsf-cdi,T,0,4,0,0,4,0,117
github.com/javaee-samples/javaee7-samples:jaspic-ejb-propagation,T,0,3,0,0,3,0,119
github.com/javaee-samples/javaee7-samples:jaspic-ejb-register-session,T,0,2,0,0,2,0,121
github.com/javaee-samples/javaee7-samples:jaspic-jacc-propagation,T,0,2,0,0,2,0,123
github.com/javaee-samples/javaee7-samples:jaspic-invoke-ejb-cdi,T,0,4,0,0,4,0,125
github.com/javaee-samples/javaee7-samples:jacc,T,0,0,0,0,0,0,126
github.com/javaee-samples/javaee7-samples:jacc-contexts,T,0,2,0,0,2,0,128
github.com/javaee-samples/javaee7-samples:jacc-permissions-xml,T,0,2,0,0,2,0,131
github.com/javaee-samples/javaee7-samples:jaxrs,T,0,0,0,0,0,0,132
github.com/javaee-samples/javaee7-samples:jaxrs-async-client,T,0,1,0,0,1,0,134
github.com/javaee-samples/javaee7-samples:jaxrs-async-server,T,0,1,0,0,1,0,138
github.com/javaee-samples/javaee7-samples:jaxrs-beanvalidation,T,0,1,0,0,1,0,140
github.com/javaee-samples/javaee7-samples:jaxrs-beanparam,T,0,1,0,0,1,0,142
github.com/javaee-samples/javaee7-samples:jaxrs-client-negotiation,T,0,1,0,0,1,0,145
github.com/javaee-samples/javaee7-samples:jaxrs-db-access,T,0,1,0,0,1,0,146
github.com/javaee-samples/javaee7-samples:jaxrs-dynamicfilter,T,0,1,0,0,1,0,149
github.com/javaee-samples/javaee7-samples:jaxrs-fileupload,T,0,1,0,0,1,0,150
github.com/javaee-samples/javaee7-samples:jaxrs-filter,T,0,1,0,0,1,0,153
github.com/javaee-samples/javaee7-samples:jaxrs-filter-interceptor,T,0,0,0,0,0,0,153
github.com/javaee-samples/javaee7-samples:jaxrs-interceptor,T,0,0,0,0,0,0,154
github.com/javaee-samples/javaee7-samples:jaxrs-invocation,T,0,0,0,0,0,0,156
github.com/javaee-samples/javaee7-samples:jaxrs-invocation-async,T,0,0,0,0,0,0,157
github.com/javaee-samples/javaee7-samples:jaxrs-jaxrs-client,T,0,1,0,0,1,0,159
github.com/javaee-samples/javaee7-samples:jaxrs-jaxrs-endpoint,T,0,1,0,0,1,0,161
github.com/javaee-samples/javaee7-samples:jaxrs-jsonp,T,0,1,0,0,1,0,163
github.com/javaee-samples/javaee7-samples:jaxrs-link,T,0,0,0,0,0,0,164
github.com/javaee-samples/javaee7-samples:jaxrs-mapping-exceptions,T,0,1,0,0,1,0,166
github.com/javaee-samples/javaee7-samples:jaxrs-paramconverter,T,0,1,0,0,1,0,168
github.com/javaee-samples/javaee7-samples:jaxrs-readerwriter,T,0,1,0,0,1,0,170
github.com/javaee-samples/javaee7-samples:jaxrs-readerwriter-json,T,0,0,0,0,0,0,172
github.com/javaee-samples/javaee7-samples:jaxrs-request-binding,T,0,0,0,0,0,0,173
github.com/javaee-samples/javaee7-samples:jaxrs-resource-validation,T,0,1,0,0,1,0,175
github.com/javaee-samples/javaee7-samples:jaxrs-server-negotiation,T,0,1,0,0,1,0,177
github.com/javaee-samples/javaee7-samples:simple-get,T,0,1,0,0,1,0,179
github.com/javaee-samples/javaee7-samples:jaxrs-singleton,T,0,2,0,0,2,0,181
github.com/javaee-samples/javaee7-samples:jaxrs-readerwriter-injection,T,0,1,0,0,1,0,183
github.com/javaee-samples/javaee7-samples:jaxrs-jaxrs-security-declarative,T,0,1,0,0,1,0,186
github.com/javaee-samples/javaee7-samples:jaxws,T,0,0,0,0,0,0,187
github.com/javaee-samples/javaee7-samples:jaxws-jaxws-endpoint,T,0,1,0,0,1,0,189
github.com/javaee-samples/javaee7-samples:jaxws-jaxws-endpoint-ejb,T,0,1,0,0,1,0,191
github.com/javaee-samples/javaee7-samples:jaxws-jaxws-client,T,0,1,0,0,1,0,194
github.com/javaee-samples/javaee7-samples:jca,T,0,0,0,0,0,0,195
github.com/javaee-samples/javaee7-samples:jca-connector-simple-connector,T,0,1,1,0,0,0,196
github.com/javaee-samples/javaee7-samples:mdb-filewatcher,T,0,1,0,0,1,0,198
github.com/javaee-samples/javaee7-samples:jms,T,0,0,0,0,0,0,199
github.com/javaee-samples/javaee7-samples:jms-jms-xa,T,0,2,0,0,2,0,201
github.com/javaee-samples/javaee7-samples:jms-send-receive,T,1,3,1,0,2,0,203
github.com/javaee-samples/javaee7-samples:jms-temp-destination,T,0,1,0,0,1,0,206
github.com/javaee-samples/javaee7-samples:jms-jms-batch,T,0,1,0,0,1,0,208
github.com/javaee-samples/javaee7-samples:jpa,T,0,0,0,0,0,0,209
github.com/javaee-samples/javaee7-samples:jpa-aggregate-function-in-select,T,0,1,0,0,1,0,211
github.com/javaee-samples/javaee7-samples:jpa-criteria,T,0,1,0,0,1,0,213
github.com/javaee-samples/javaee7-samples:jpa-datasourcedefinition,T,0,1,0,0,1,0,214
github.com/javaee-samples/javaee7-samples:jpa-datasourcedefinition-webxml-pu,T,0,1,0,0,1,0,215
github.com/javaee-samples/javaee7-samples:jpa-datasourcedefinition-annotation-pu,T,0,1,0,0,1,0,217
github.com/javaee-samples/javaee7-samples:jpa-datasourcedefinition-applicationxml-pu,T,0,2,0,0,2,0,219
github.com/javaee-samples/javaee7-samples:jpa-dynamic-named-query,T,0,1,0,0,1,0,220
github.com/javaee-samples/javaee7-samples:jpa-entitygraph,T,0,1,0,0,1,0,222
github.com/javaee-samples/javaee7-samples:jpa-listeners,T,0,1,0,0,1,0,223
github.com/javaee-samples/javaee7-samples:jpa-listeners-injection,T,0,1,0,0,1,0,224
github.com/javaee-samples/javaee7-samples:jpa-multiple-pu,T,0,1,0,0,1,0,227
github.com/javaee-samples/javaee7-samples:jpa-storedprocedure,T,0,1,0,0,1,0,228
github.com/javaee-samples/javaee7-samples:jpa-jndi-context,T,0,1,0,0,1,0,230
github.com/javaee-samples/javaee7-samples:jpa-locking-optimistic,T,0,1,0,0,1,0,232
github.com/javaee-samples/javaee7-samples:jpa-locking-pessimistic,T,0,0,0,0,0,0,234
github.com/javaee-samples/javaee7-samples:jpa-ordercolumn,T,0,3,0,0,3,0,236
github.com/javaee-samples/javaee7-samples:jpa-pu-typesafe,T,0,1,0,0,1,0,238
github.com/javaee-samples/javaee7-samples:jpa-schema-gen-metadata,T,0,1,0,0,1,0,239
github.com/javaee-samples/javaee7-samples:jpa-schema-gen-scripts,T,0,1,0,0,1,0,241
github.com/javaee-samples/javaee7-samples:jpa-schema-gen-scripts-external,T,0,1,0,0,1,0,242
github.com/javaee-samples/javaee7-samples:jpa-schema-gen-scripts-generate,T,0,1,0,0,1,0,244
github.com/javaee-samples/javaee7-samples:jpa-schema-gen-index,T,0,1,0,0,1,0,245
github.com/javaee-samples/javaee7-samples:jpa-native-sql,T,0,1,0,0,1,0,247
github.com/javaee-samples/javaee7-samples:jpa-native-sql-resultset-mapping,T,0,1,0,0,1,0,249
github.com/javaee-samples/javaee7-samples:jpa-unsynchronized-pc,T,0,0,0,0,0,0,250
github.com/javaee-samples/javaee7-samples:jpa-extended-pc,T,0,1,0,0,1,0,252
github.com/javaee-samples/javaee7-samples:jpa-jpa-converter,T,0,1,0,0,1,0,253
github.com/javaee-samples/javaee7-samples:jpa-default-datasource,T,0,1,0,0,1,0,255
github.com/javaee-samples/javaee7-samples:jta,T,0,0,0,0,0,0,256
github.com/javaee-samples/javaee7-samples:jta-transactional,T,0,3,0,0,3,0,258
github.com/javaee-samples/javaee7-samples:jta-tx-exception,T,0,1,0,0,1,0,260
github.com/javaee-samples/javaee7-samples:jta-user-transaction,T,0,1,0,0,1,0,262
github.com/javaee-samples/javaee7-samples:jsf,T,0,0,0,0,0,0,263
github.com/javaee-samples/javaee7-samples:jsf-ajax,T,0,0,0,0,0,0,265
github.com/javaee-samples/javaee7-samples:jsf-bean-validation,T,0,1,0,0,1,0,267
github.com/javaee-samples/javaee7-samples:jsf-components,T,0,0,0,0,0,0,267
github.com/javaee-samples/javaee7-samples:jsf-composite-component,T,0,0,0,0,0,0,268
github.com/javaee-samples/javaee7-samples:jsf-contracts,T,0,0,0,0,0,0,270
github.com/javaee-samples/javaee7-samples:jsf-contracts-library,T,0,0,0,0,0,0,271
github.com/javaee-samples/javaee7-samples:jsf-contracts-library-impl,T,0,0,0,0,0,0,272
github.com/javaee-samples/javaee7-samples:jsf-file-upload,T,0,0,0,0,0,0,273
github.com/javaee-samples/javaee7-samples:jsf-flows-simple,T,0,0,0,0,0,0,273
github.com/javaee-samples/javaee7-samples:jsf-flows-mixed,T,0,0,0,0,0,0,274
github.com/javaee-samples/javaee7-samples:jsf-flows-programmatic,T,0,0,0,0,0,0,276
github.com/javaee-samples/javaee7-samples:jsf-flows-declarative,T,0,0,0,0,0,0,277
github.com/javaee-samples/javaee7-samples:jsf-http-get,T,0,1,0,0,1,0,278
github.com/javaee-samples/javaee7-samples:jsf-passthrough,T,0,0,0,0,0,0,279
github.com/javaee-samples/javaee7-samples:jsf-radio-buttons,T,0,0,0,0,0,0,280
github.com/javaee-samples/javaee7-samples:jsf-resource-handling,T,0,0,0,0,0,0,281
github.com/javaee-samples/javaee7-samples:jsf-server-extension,T,0,0,0,0,0,0,282
github.com/javaee-samples/javaee7-samples:jsf-viewscoped,T,0,0,0,0,0,0,283
github.com/javaee-samples/javaee7-samples:json,T,0,0,0,0,0,0,284
github.com/javaee-samples/javaee7-samples:json-object-builder,T,0,1,0,0,1,0,285
github.com/javaee-samples/javaee7-samples:json-object-reader,T,0,2,0,0,2,0,290
github.com/javaee-samples/javaee7-samples:json-streaming-generate,T,0,1,0,0,1,0,293
github.com/javaee-samples/javaee7-samples:json-streaming-parser,T,0,2,0,0,2,0,296
github.com/javaee-samples/javaee7-samples:servlet,T,0,0,0,0,0,0,298
github.com/javaee-samples/javaee7-samples:servlet-simple-servlet,T,0,1,0,0,1,0,300
github.com/javaee-samples/javaee7-samples:servlet-async-servlet,T,0,0,0,0,0,0,301
github.com/javaee-samples/javaee7-samples:servlet-servlet-filters,T,0,1,0,0,1,0,304
github.com/javaee-samples/javaee7-samples:servlet-cookies,T,0,1,0,0,1,0,306
github.com/javaee-samples/javaee7-samples:servlet-error-mapping,T,0,1,0,0,1,0,308
github.com/javaee-samples/javaee7-samples:servlet-event-listeners,T,0,1,0,0,1,0,310
github.com/javaee-samples/javaee7-samples:servlet-metadata-complete,T,0,1,0,0,1,0,312
github.com/javaee-samples/javaee7-samples:servlet-web-fragment,T,0,0,0,0,0,0,313
github.com/javaee-samples/javaee7-samples:servlet-nonblocking,T,0,0,0,0,0,0,314
github.com/javaee-samples/javaee7-samples:servlet-protocol-handler,T,0,1,0,0,1,0,316
github.com/javaee-samples/javaee7-samples:servlet-resource-packaging,T,0,1,0,0,1,0,318
github.com/javaee-samples/javaee7-samples:servlet-file-upload,T,0,1,0,0,1,0,320
github.com/javaee-samples/javaee7-samples:servlet-programmatic-registration,T,0,1,0,0,1,0,323
github.com/javaee-samples/javaee7-samples:servlet-lib,T,0,0,0,0,0,0,324
github.com/javaee-samples/javaee7-samples:servlet-libs,T,0,0,0,0,0,0,324
github.com/javaee-samples/javaee7-samples:empty-app-servlet-lib,T,0,1,0,0,1,0,326
github.com/javaee-samples/javaee7-samples:servlet-security-basicauth,T,0,1,0,0,1,0,328
github.com/javaee-samples/javaee7-samples:servlet-security-digest,T,0,1,0,0,1,0,330
github.com/javaee-samples/javaee7-samples:servlet-security-form-based,T,0,1,0,0,1,0,332
github.com/javaee-samples/javaee7-samples:servlet-security-clientcert,T,0,1,0,0,1,0,334
github.com/javaee-samples/javaee7-samples:servlet-security-clientcert-jce,T,0,1,0,0,1,0,335
github.com/javaee-samples/javaee7-samples:servlet-security-programmatic,T,0,1,0,0,1,0,337
github.com/javaee-samples/javaee7-samples:servlet-security-deny-uncovered,T,0,1,0,0,1,0,339
github.com/javaee-samples/javaee7-samples:servlet-security-allow-uncovered,T,0,1,0,0,1,0,341
github.com/javaee-samples/javaee7-samples:security-annotated,T,0,1,0,0,1,0,343
github.com/javaee-samples/javaee7-samples:servlet-security-basicauth-omission,T,0,1,0,0,1,0,346
github.com/javaee-samples/javaee7-samples:validation,T,0,0,0,0,0,0,347
github.com/javaee-samples/javaee7-samples:validation-methods,T,0,3,0,0,3,0,349
github.com/javaee-samples/javaee7-samples:validation-custom-constraint,T,0,1,0,0,1,0,351
github.com/javaee-samples/javaee7-samples:websocket,T,0,0,0,0,0,0,352
github.com/javaee-samples/javaee7-samples:websocket-chat,T,0,1,0,0,1,0,354
github.com/javaee-samples/javaee7-samples:websocket-encoder,T,0,1,0,0,1,0,356
github.com/javaee-samples/javaee7-samples:websocket-encoder-client,T,0,1,0,0,1,0,358
github.com/javaee-samples/javaee7-samples:websocket-encoder-programmatic,T,0,1,0,0,1,0,360
github.com/javaee-samples/javaee7-samples:websocket-endpoint,T,0,1,0,0,1,0,361
github.com/javaee-samples/javaee7-samples:websocket-endpoint-async,T,0,1,0,0,1,0,363
github.com/javaee-samples/javaee7-samples:websocket-endpoint-javatypes,T,0,0,0,0,0,0,364
github.com/javaee-samples/javaee7-samples:websocket-endpoint-config,T,0,0,0,0,0,0,365
github.com/javaee-samples/javaee7-samples:websocket-endpoint-programmatic,T,0,1,0,0,1,0,367
github.com/javaee-samples/javaee7-samples:websocket-endpoint-programmatic-async,T,0,0,0,0,0,0,368
github.com/javaee-samples/javaee7-samples:websocket-endpoint-programmatic-config,T,0,0,0,0,0,0,369
github.com/javaee-samples/javaee7-samples:websocket-endpoint-programmatic-injection,T,0,0,0,0,0,0,370
github.com/javaee-samples/javaee7-samples:websocket-endpoint-security,T,0,0,0,0,0,0,371
github.com/javaee-samples/javaee7-samples:websocket-httpsession,T,0,0,0,0,0,0,371
github.com/javaee-samples/javaee7-samples:websocket-injection,T,0,0,0,0,0,0,372
github.com/javaee-samples/javaee7-samples:websocket-javase-client,T,0,0,0,0,0,0,372
github.com/javaee-samples/javaee7-samples:websocket-messagesize,T,0,0,0,0,0,0,373
github.com/javaee-samples/javaee7-samples:websocket-parameters,T,0,0,0,0,0,0,374
github.com/javaee-samples/javaee7-samples:websocket-properties,T,0,0,0,0,0,0,374
github.com/javaee-samples/javaee7-samples:websocket-websocket-vs-rest,T,0,0,0,0,0,0,375
github.com/javaee-samples/javaee7-samples:websocket-subprotocol,T,0,0,0,0,0,0,376
github.com/javaee-samples/javaee7-samples:websocket-websocket-client,T,0,0,0,0,0,0,377
github.com/javaee-samples/javaee7-samples:websocket-websocket-client-config,T,0,0,0,0,0,0,379
github.com/javaee-samples/javaee7-samples:websocket-websocket-client-programmatic,T,0,0,0,0,0,0,381
github.com/javaee-samples/javaee7-samples:websocket-websocket-client-programmatic-config,T,0,0,0,0,0,0,383
github.com/javaee-samples/javaee7-samples:websocket-websocket-client-programmatic-encoders,T,0,0,0,0,0,0,385
github.com/javaee-samples/javaee7-samples:websocket-whiteboard,T,0,0,0,0,0,0,386
github.com/javaee-samples/javaee7-samples:websocket-endpoint-singleton,T,0,0,0,0,0,0,387
github.com/javaee-samples/javaee7-samples:websocket-websocket-vs-rest-payload,T,0,0,0,0,0,0,389
github.com/apache/flume,F,,,,,,,91
github.com/SonicCloudOrg/sonic-server:sonic-server,T,0,0,0,0,0,0,8
github.com/SonicCloudOrg/sonic-server:sonic-server-common,T,0,0,0,0,0,0,9
github.com/SonicCloudOrg/sonic-server:sonic-server-controller,T,0,0,0,0,0,0,11
github.com/SonicCloudOrg/sonic-server:sonic-server-folder,T,0,0,0,0,0,0,12
github.com/SonicCloudOrg/sonic-server:sonic-server-gateway,T,0,0,0,0,0,0,13
github.com/SonicCloudOrg/sonic-server:sonic-server-eureka,T,0,0,0,0,0,0,14
github.com/wkeyuan/DWSurvey:dwsurvey-oss-vue,T,0,1,0,0,1,0,8
github.com/geekidea/spring-boot-plus:spring-boot-plus,T,0,0,0,0,0,0,2
github.com/welk1n/JNDI-Injection-Exploit,F,,,,,,,1
github.com/vector4wang/spring-boot-quick,F,,,,,,,9
github.com/Bukkit/Bukkit:bukkit,T,error,0,0,0,0,0,1
github.com/atomashpolskiy/bt:bt-parent,T,0,0,0,0,0,0,5
github.com/atomashpolskiy/bt:bt-bencoding,T,0,32,32,0,0,0,7
github.com/atomashpolskiy/bt:bt-core,T,0,0,0,0,0,0,8
github.com/atomashpolskiy/bt:bt-http-tracker-client,T,0,2,2,0,0,0,8
github.com/atomashpolskiy/bt:libmldht,T,0,25,25,0,0,0,10
github.com/atomashpolskiy/bt:bt-tests,T,1,332,235,0,95,2,15
github.com/atomashpolskiy/bt:bt-dht-parent,T,0,0,0,0,0,0,16
github.com/atomashpolskiy/bt:bt-dht,T,0,5,2,0,3,0,17
github.com/atomashpolskiy/bt:bt-upnp,T,0,0,0,0,0,0,18
github.com/atomashpolskiy/bt:bt-cli,T,0,0,0,0,0,0,19
github.com/atomashpolskiy/bt:examples,T,0,0,0,0,0,0,19
github.com/atomashpolskiy/bt:jacoco-report,T,0,0,0,0,0,0,20
github.com/DeemOpen/zkui:zkui,T,error,0,0,0,0,0,1
github.com/apache/parquet-mr,F,,,,,,,1
github.com/addthis/stream-lib:stream,T,0,152,140,0,0,10,48
github.com/confluentinc/kafka-streams-examples,F,,,,,,,0
github.com/jenkinsci/kubernetes-plugin:kubernetes,T,error,0,0,0,0,0,6
github.com/codingXiaxw/seckill:seckill,T,error,0,0,0,0,0,1
github.com/confluentinc/kafka-rest,F,,,,,,,0
github.com/zhangkaitao/es,F,,,,,,,2
github.com/JoyChou93/java-sec-code:java-sec-code,T,0,0,0,0,0,0,3
github.com/HotswapProjects/HotswapAgent:hotswap-agent-parent,T,0,0,0,0,0,0,3
github.com/HotswapProjects/HotswapAgent:hotswap-agent-core,T,0,0,0,0,0,0,3
github.com/HotswapProjects/HotswapAgent:hotswap-agent-hibernate-plugin,T,0,0,0,0,0,0,4
github.com/HotswapProjects/HotswapAgent:hotswap-agent-hibernate3-plugin,T,0,0,0,0,0,0,5
github.com/HotswapProjects/HotswapAgent:hotswap-agent-spring-plugin,T,0,0,0,0,0,0,5
github.com/HotswapProjects/HotswapAgent:hotswap-agent-spring-boot-plugin,T,0,0,0,0,0,0,6
